App,Category,Rating,Reviews,Size(Megabyte),Installs+,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver
BZ Berner Zeitung E-Paper,22,1.5877168614067525,1.6094379124341003,2.606453123041996,1000,1,0.0,1,76,2018-07-30,5.1.1,17
Dragon B.Z Wallpapers,24,1.5738424236192043,0.0,1.5686159179138452,10,1,0.0,1,81,2018-05-06,2.1,15
BZ Langenthaler Tagblatt E-Paper,22,1.5757909336121034,0.0,2.606453123041996,10,1,0.0,1,76,2018-07-30,5.1.1,17
BZ Delivery,27,1.576241295509757,0.6931471805599453,1.9740810260220096,500,1,0.0,1,97,2018-01-15,1.1.0,15
Dragon BZ Wallpapers HD,24,1.586542504687029,1.791759469228055,2.8903717578961645,1000,1,0.0,1,81,2018-04-04,1.11,13
BZ Dealer,26,1.5864256861126858,1.791759469228055,1.7227665977411035,500,1,0.0,1,83,2017-10-31,1.0.3,15
BZ-Digital,22,1.5889171437468395,1.6094379124341003,3.6109179126442243,100,1,0.0,1,76,2018-03-05,2.4.1,20
BZ Berner OberlÃ¤nder,22,1.6066833608132831,4.174387269895637,2.2512917986064953,1000,1,0.0,1,76,2018-08-03,7.5.9.1,17
bz Basel E-Paper,22,1.608743806859219,4.290459441148391,3.258096538021482,5000,1,0.0,1,76,2017-08-24,5.1.4,20
BZ Langenthaler Tagblatt,32,1.5916014851299907,3.1354942159291497,2.2512917986064953,1000,1,0.0,1,115,2018-08-03,7.5.9.1,17
Animal Hunting: Sniper Shooting,15,1.580069859327311,0.0,3.8918202981106265,50,1,0.0,4,0,2018-07-06,1.0,13
WISE- MOBILE PORTAL,30,1.576078896133228,1.3862943611198906,0.6931471805599453,500,1,0.0,1,109,2015-07-30,1.0.0.4,7
iBiznes24 mobile,13,1.6079872898165044,3.6635616461296463,2.341805806147327,5000,1,0.0,1,61,2018-06-30,1.8.1,20
CA Mobile Authenticator,5,1.604083414935741,2.302585092994046,2.066862759472976,1000,1,0.0,1,22,2016-12-15,1.0.0,18
CA Latam Partners,5,1.5874396428707276,0.0,2.5649493574615367,10,1,0.0,1,22,2018-08-03,1.1.2,19
CA Technologies,12,1.5823285815646921,0.6931471805599453,4.59511985013459,100,1,0.0,1,84,2017-10-20,1.093,17
Patchcord.ca Inc. App Launcher,5,1.5851503395474857,0.0,1.547562508716013,10,1,0.0,1,22,2016-12-23,1.21,13
Register.ca Mobile,26,1.5766693166069343,0.0,0.7884573603642702,100,1,0.0,1,83,2016-08-19,2.0,25
CB SMART LIFE,30,1.5950581798529417,3.4339872044851463,2.302585092994046,500,1,0.0,1,109,2018-07-03,2.4.0,17
CB Martial Arts,16,1.5788105617418238,0.0,2.272125885509337,10,1,0.0,1,63,2018-05-15,1.1.7,17
C.B. Shop,27,1.5934180791529173,2.995732273553991,2.995732273553991,100,1,0.0,1,97,2017-05-09,1.0.1,15
CB NFC Pendant,16,1.5786272482490262,0.0,0.6374238578075427,50,1,0.0,1,63,2017-10-04,1.0.2,17
WRLP CB Repeater,12,1.5908038691065207,2.70805020110221,1.7749523509116738,1000,1,0.0,4,52,2018-07-21,1.1.11,5
Minwa HA ( C.B ),17,1.5781371510262039,0.0,1.791759469228055,50,1,0.0,1,66,2017-09-15,1.0.0,17
CB STARS,12,1.5824319102698594,0.6931471805599453,1.0296194171811583,10,1,0.0,1,39,2017-12-30,1.0,2
CB Mobile,5,1.5953929059451235,1.3862943611198906,1.2809338454620645,100,1,0.0,1,22,2018-04-26,10,13
CB TV,12,1.5754262485468735,1.0986122886681096,1.0647107369924282,100,1,0.0,4,105,2016-09-13,1.0.0,15
CB SmartCAR Monitor,30,1.5752609986178407,0.6931471805599453,0.4067663444661362,10,1,0.0,1,109,2017-07-20,4.0,19
CB Mobile GA,13,1.584914069526617,0.6931471805599453,2.5649493574615367,100,1,0.0,1,61,2017-11-21,1.9.1,17
CÃ¡diz CB Gades,29,1.575681835292562,0.6931471805599453,1.5686159179138452,10,1,0.0,1,103,2018-08-05,opciÃÂ³n de cerrar,17
CB Land,5,1.5866513811258267,0.0,2.0014800002101243,100,1,0.0,1,22,2018-03-13,6.3.5,17
APagri CD,26,1.5926879117850885,1.791759469228055,2.606453123041996,10,1,0.0,1,83,2018-05-26,Varies with device,32
Design innovation CD Cassette,19,1.5874894502492807,1.791759469228055,2.2300144001592104,500,1,0.0,1,68,2017-02-06,1.0,8
CD Events,5,1.5889265644553758,0.6931471805599453,2.3513752571634776,100,1,0.0,1,22,2015-03-27,0.9.0,9
PRIMATURE.CD,22,1.5901150038238638,1.9459101490553132,1.7578579175523736,100,1,0.0,1,76,2017-10-30,6.3.7.1,17
CD Roma's,5,1.5940715047804466,1.0986122886681096,2.0412203288596382,100,1,0.0,1,22,2015-06-04,2.00.0.3,15
INTERKINOIS.CD,22,1.5800125653554142,0.6931471805599453,0.9162907318741551,5,1,0.0,1,76,2018-06-09,1.0,15
CD Live - Club del Deportista,19,1.593767137106366,2.1972245773362196,2.322387720290225,500,1,0.0,1,68,2018-06-12,4.1,17
Creative CD Letter Holder,19,1.576071045070268,0.0,2.639057329615259,10,1,0.0,1,68,2017-11-15,7.1,13
CD View Lite,30,1.5778362198828868,1.0986122886681096,3.044522437723423,100,1,0.0,1,109,2018-02-02,1.0.180202,17
CD - Teach me ABC English L1,12,1.5897751996894005,1.0986122886681096,4.1588830833596715,500,1,0.0,1,39,2017-06-18,1.0.0,13
Best Design CD Ideas,19,1.5767961170026064,0.0,2.639057329615259,10,1,0.0,1,68,2018-04-18,1.0.0,15
CD Carpe Diem App,12,1.6044096313873575,2.8903717578961645,3.332204510175204,100,1,0.0,1,39,2018-07-18,2,17
CD JUANITO,29,1.5851066237251517,1.9459101490553132,2.833213344056216,500,1,0.0,1,103,2017-10-26,6.0,17
CD Music,18,1.583938462466811,0.6931471805599453,1.1939224684724346,100,1,0.0,1,67,2018-03-30,1.0,20
DIY cd rom ideas,19,1.5878895450857777,1.791759469228055,2.5649493574615367,500,1,0.0,1,68,2016-10-17,1.0,9
Easy DIY CD Craft Ideas,1,1.6013944296249725,2.0794415416798357,1.8870696490323797,5000,1,0.0,1,9,2018-05-30,1.0,8
Kiosque CD,31,1.569943242399416,0.0,3.1354942159291497,5,1,0.0,1,111,2018-06-18,4.6.2201,19
DIY Recycled CD Wall Art,19,1.5844799957193423,1.3862943611198906,2.186051276738094,1000,1,0.0,1,68,2016-12-14,1.0,8
CD View,30,1.5696954647038914,0.0,3.044522437723423,500,1,0.0,1,109,2018-02-06,1.0.180206,17
US 115th CD,31,1.5683547892608747,0.0,1.9021075263969205,5,1,0.0,1,111,2017-11-03,106,15
ÐÐ¸Ð»ÐµÑÑ ÐÐÐ CD 2019 PRO,2,1.646902371782599,3.091042453358316,2.833213344056216,100,2,1.49,1,13,2018-07-27,1.49,13
STADE.CD,22,1.5748849610240625,0.0,0.9932517730102834,5,1,0.0,1,76,2018-06-09,1.0,15
OBJECTIFINFOS.CD,22,1.5838242662365247,1.0986122886681096,1.6486586255873816,50,1,0.0,1,76,2018-05-23,1.1,17
CD Padel Mora,29,1.5742917416679663,0.6931471805599453,2.1041341542702074,50,1,0.0,1,103,2018-06-14,7.3,13
Diligan CD VR,21,1.5829058080232674,0.6931471805599453,3.8501476017100584,50,1,0.0,1,72,2018-05-21,1.0,20
CD Supply,5,1.5856220277998447,0.0,2.70805020110221,5,1,0.0,3,22,2018-05-28,2.3.2,25
CE SmartApp.com,5,1.5872112482399992,0.0,3.7612001156935624,100,1,0.0,1,22,2018-03-16,102.0.875,18
ABAI CE Scanner,12,1.5828052293452817,0.0,1.667706820558076,1000,1,0.0,1,39,2018-01-23,1.3,17
C-E Federal Credit Union,13,1.5847761298420506,0.6931471805599453,1.33500106673234,500,1,0.0,1,61,2018-03-23,3.0.6,17
QUI EST CE ?,12,1.5886685296164755,2.0794415416798357,1.8562979903656263,1000,1,0.0,1,84,2015-10-11,1.0,7
AC CE BJT Actorial,12,1.619151684280216,0.6931471805599453,0.8754687373538999,50,2,2.0,1,39,2015-09-27,2.4,2
NetApp CE,5,1.5896738499951295,0.0,3.091042453358316,100,1,0.0,1,22,2018-02-27,v6.6.0,25
CE-STRONG,12,1.581485818788447,0.0,2.833213344056216,100,1,0.0,1,39,2016-06-17,1.0.4,13
Qu'est ce qui est jaune et qui attend ?,12,1.5999134081825934,2.3978952727983707,1.3862943611198906,500,1,0.0,1,52,2017-07-13,1.1 (j'sais pas),20
CE-SETRAM lâAppli,18,1.5769993053271971,0.0,1.2809338454620645,100,1,0.0,1,67,2017-12-05,1.1.8,15
CE KISIO,19,1.5827224394840285,0.6931471805599453,3.2188758248682006,100,1,0.0,1,68,2018-02-05,1.0.1,17
Ceasa CE,30,1.5680844115964765,0.0,1.6094379124341003,50,1,0.0,1,109,2018-06-13,1.0,13
CE Genius Nurses Edition,21,1.6120455599707866,0.0,1.8082887711792655,1,2,3.99,1,72,2018-06-01,1.5,15
CE HPJM 69,22,1.58399099671335,1.0986122886681096,3.1354942159291497,50,1,0.0,1,76,2017-11-09,1.0,17
CE SODEXO PASS FRANCE,26,1.5740272377097464,0.0,3.091042453358316,50,1,0.0,1,83,2018-06-06,2.3,17
CE AH VLJ,31,1.5743329407628126,0.6931471805599453,2.9444389791664403,1000,1,0.0,1,111,2017-11-09,1.4,17
ACCEPT CE MARKING,26,1.574065696379277,0.0,3.4339872044851463,10,1,0.0,1,83,2018-06-28,1.0,17
CE AR LOG,19,1.577581631178138,0.0,3.1780538303479458,1,1,0.0,1,68,2018-07-11,1.0.1,17
CE Airbus,19,1.5829555686667154,0.0,2.606453123041996,100,1,0.0,1,68,2018-04-24,Varies with device,32
"FÃ¼hrerschein Klasse CE, LKW 2018",12,1.6550702878465207,4.060443010546419,2.606453123041996,1000,2,2.49,1,39,2018-04-09,4.2.0,32
CE Intelligence,5,1.5852456941954567,0.0,2.3978952727983707,5,1,0.0,1,22,2016-11-15,1.1,13
Themes DAF CF 85 Trucks,24,1.5739428450926598,1.0986122886681096,2.8903717578961645,100,1,0.0,4,81,2016-06-09,1.0,9
Team CF,19,1.5741178795555324,0.0,1.3862943611198906,100,1,0.0,1,68,2018-06-07,3.9.9.2,8
CF PD,13,1.591562888093156,1.6094379124341003,1.308332819650179,100,1,0.0,1,61,2018-03-28,1.10,17
Themes DAF CF Trucks,24,1.5739296371617868,1.0986122886681096,2.772588722239781,100,1,0.0,4,81,2016-06-09,1.0,9
Squeezy CF,21,1.6114266510130977,0.0,0.8754687373538999,10,2,2.99,1,72,2017-04-26,1.2.11,13
Wallpapers DAF CF Trucks,24,1.570910158624391,0.6931471805599453,2.639057329615259,100,1,0.0,4,81,2016-06-13,1.0,9
Wallpapers DAF CF 85 Trucks,24,1.5686959876059139,0.0,2.833213344056216,10,1,0.0,4,81,2017-04-29,1.0,17
Wallpapers Truck DAF CF,24,1.59396835559348,2.995732273553991,2.4849066497880004,1000,1,0.0,1,81,2016-06-27,1.0,9
Themes DAF CF 85,24,1.576054129906873,1.3862943611198906,2.70805020110221,100,1,0.0,4,81,2016-05-13,1.0,9
CF SPOT,16,1.5788215608659781,0.0,2.3702437414678603,100,1,0.0,1,63,2018-07-09,4.2.2,17
CF Talenti,16,1.5907256061783084,1.6094379124341003,2.174751721484161,100,1,0.0,1,63,2018-07-09,4.2.2,17
Villarreal CF Wallpapers 4 Fans,19,1.5840767718001603,1.0986122886681096,1.4350845252893227,50,1,0.0,1,68,2018-05-22,1.0,13
Valencia CF Wallpapers 4 Fans,19,1.5878592957197049,1.6094379124341003,1.410986973710262,100,1,0.0,1,68,2018-05-22,1.0,13
Cacique CF,29,1.5920117244870051,2.995732273553991,1.5040773967762742,100,1,0.0,1,103,2016-10-10,01e,15
CF Church,12,1.58199596298677,0.6931471805599453,2.272125885509337,50,1,0.0,4,39,2018-06-26,3.8.0,17
CF Etowah,16,1.5788117082865534,0.0,2.2823823856765264,100,1,0.0,1,63,2018-07-09,4.2.2,17
MÃ¡laga CF Wallpapers 4 Fans,19,1.5840740711521826,1.0986122886681096,1.410986973710262,10,1,0.0,1,68,2018-05-22,1.0,13
Cluster CF,29,1.5882990754895152,2.3978952727983707,1.4350845252893227,100,1,0.0,1,103,2018-07-15,4.11,17
CF Themis,16,1.578808221856419,0.0,2.2512917986064953,100,1,0.0,1,63,2018-07-12,3.1.2,17
Imperium CF,29,1.586875473928378,2.302585092994046,1.5040773967762742,500,1,0.0,1,103,2017-03-22,01e,15
Azulones Getafe CF Fans,29,1.5736259303656204,1.6094379124341003,2.174751721484161,100,1,0.0,4,103,2017-03-25,2.3.11,9
CF Riga,16,1.5978407453298615,2.5649493574615367,2.4849066497880004,100,1,0.0,1,63,2018-07-09,4.2.2,17
CG - Conference Call Add-On,26,1.5867328658044477,1.9459101490553132,0.7419373447293773,1000,1,0.0,1,83,2018-08-02,1.2,13
Somos CG,26,1.5821515351138649,1.0986122886681096,2.9444389791664403,100,1,0.0,1,83,2018-04-26,1.2.0,17
CG Smart,29,1.577888114070587,1.0986122886681096,0.9162907318741551,100,1,0.0,1,103,2016-08-12,1.4,15
CG 3D Model Viewer: view 3D models interactively,30,1.5707105772378231,0.0,2.3978952727983707,100,1,0.0,1,109,2018-07-26,1.0.4.91,20
CG Wizard,30,1.5867669963703606,1.9459101490553132,0.832909122935104,100,1,0.0,1,109,2018-05-22,1.6d,25
ASCPÂ® CG Exam Flashcards 2018,12,1.5835260237200688,0.0,1.62924053973028,100,1,0.0,1,39,2017-06-13,1.0,19
My CG,26,1.5733976208949132,0.0,2.606453123041996,10,1,0.0,4,83,2018-08-02,Varies with device,32
Best CG Photography,12,1.5756231007293136,0.6931471805599453,1.252762968495368,500,1,0.0,5,52,2015-06-24,5.2,10
CG Vidhansabha Chunav 2018,22,1.5689264029112289,0.0,1.4816045409242156,100,1,0.0,4,76,2018-04-12,8.1,15
gps tracker cg,30,1.569452249770241,0.0,0.8754687373538999,50,1,0.0,1,109,2017-05-27,1.0,17
music (CG),12,1.5814183236471242,0.0,4.605170185988092,50,1,0.0,1,52,2018-04-24,1.0,17
Weather Data CH,33,1.6302990943932565,2.772588722239781,2.606453123041996,500,2,2.99,1,118,2016-08-09,Varies with device,32
Dive-Store.ch,29,1.6058816411783152,0.0,1.9878743481543455,5,2,1.99,1,103,2018-07-25,2.0.4,13
"Reading Race 1b: sh, ch words",12,1.624661297040287,1.0986122886681096,4.343805421853684,50,2,3.99,1,50,2016-01-08,1.01,13
Speech Therapy: CH,12,1.6167608124052557,0.0,2.70805020110221,10,2,1.99,1,39,2016-10-08,1.0,9
Digi-TV.ch,28,1.596140075680969,4.143134726391533,3.258096538021482,10000,1,0.0,4,102,2018-05-03,7.1.29,18
retteMi.ch,7,1.615542942350284,3.4657359027997265,2.606453123041996,5000,1,0.0,1,36,2018-04-28,Varies with device,32
ch-mm Dict,4,1.6206273269164404,0.0,0.8754687373538999,10,2,1.96,1,19,2014-07-18,1.0,8
Students.ch,28,1.576830943624927,1.791759469228055,2.606453123041996,1000,1,0.0,4,102,2018-06-11,1.0.12,13
mySharpBranded CI Test,30,1.5697872220971734,0.0,0.6296497839307847,1,1,0.0,1,109,2017-10-04,1.0.7,18
Valmet CI Tool,5,1.5902865545390648,0.6931471805599453,1.547562508716013,500,1,0.0,1,22,2018-03-13,0.0.6,13
Supply Travis-CI POC,18,1.5769440836926967,0.0,0.7884573603642702,10,1,0.0,1,67,2016-07-20,1.0.7,15
CI Crew,12,1.5835229346063635,0.6931471805599453,3.4339872044851463,100,1,0.0,1,52,2018-03-08,0.7,9
CI Staff App,19,1.5774941455516776,0.0,2.3978952727983707,10,1,0.0,1,68,2017-10-04,1.0.7,17
1st Fed CI Mobile Banking,13,1.5798788311923393,0.0,3.4657359027997265,500,1,0.0,1,61,2016-09-29,6.0.0.1775,17
All-night drugstore CI & Price,16,1.6102704457026444,0.0,1.8082887711792655,10,2,0.99,1,63,2017-11-27,3.0.2.0,2
RGN CI-Control,5,1.5866451516429427,0.0,1.9459101490553132,50,1,0.0,1,22,2018-05-28,1.2,17
CI Time,26,1.5842969185818094,1.6094379124341003,1.252762968495368,100,1,0.0,1,83,2017-03-17,1.2.392,13
CI View,5,1.5948355493608115,1.0986122886681096,2.388762789235098,100,1,0.0,1,22,2017-04-19,2.9,17
Ci - Logistics Group,5,1.59038192697056,0.6931471805599453,2.3978952727983707,50,1,0.0,1,22,2015-03-04,1.0.0,13
CI Attendance,26,1.6084727493317492,0.0,0.15526612891112396,5,2,0.99,1,83,2013-08-17,1.0.0,11
Annonces.ci,27,1.5893422995156294,2.70805020110221,1.8245492920510458,1000,1,0.0,1,97,2016-04-05,1.0.3,10
CI Stream,32,1.5695062771619108,0.0,2.70805020110221,10,1,0.0,1,115,2018-07-12,1.0,20
Majestic Cinema CI,5,1.6136578217679096,3.828641396489095,2.772588722239781,5000,1,0.0,1,22,2017-11-23,1.2.0,13
Bonjour 2017 Abidjan CI â¤â¤â¤â¤â¤,12,1.6164766784656726,5.4638318050256105,1.4586150226995167,10000,1,0.0,1,52,2017-02-16,1.0.2.0,3
CI SA,5,1.5866958378603189,0.0,2.3978952727983707,10,1,0.0,1,22,2018-06-11,1.0.2,17
Mesure CI,30,1.585193548801699,2.302585092994046,2.028148247292285,500,1,0.0,1,109,2016-10-04,1.0.1,13
Calculate My IQ,12,1.6060820873792692,3.8066624897703196,2.1041341542702074,10000,1,0.0,1,52,2017-04-03,,8
CI CAFETERIAS UBER,26,1.574917924986675,0.0,1.33500106673234,100,1,0.0,1,83,2018-06-11,18.6.5,20
Mizanul-HikmÉt 2-ci cild,18,1.593198007303216,2.833213344056216,0.5455666667202433,1000,1,0.0,1,67,2017-01-04,1.0,2
CJ Apps,5,1.5867879008159007,0.0,3.2188758248682006,10,1,0.0,1,22,2018-04-10,2.1,17
Pekalongan CJ,28,1.5660160762244122,0.0,1.9315214116032138,0,1,0.0,4,102,2018-07-21,0.0.1,20
C J Academy,12,1.5839104647773374,0.0,1.8245492920510458,10,1,0.0,1,39,2018-04-02,1.0,20
CJ Infinity,14,1.5794524321787329,0.0,2.833213344056216,10,1,0.0,1,62,2018-01-05,1.1,17
CJ IT ApS,5,1.5853069822062287,0.0,2.9444389791664403,10,1,0.0,1,22,2015-07-02,1.31.62.109,13
CJ Auto Ã©cole,12,1.5792805224554451,0.0,2.5649493574615367,50,1,0.0,1,39,2014-06-24,1.0,7
Calvin Klein Petite Dresses,3,1.5881036005723934,0.0,1.547562508716013,500,1,0.0,1,14,2018-03-23,1,17
CK SKILLZ,16,1.5788093980831315,0.0,2.2617630984737906,50,1,0.0,1,63,2018-05-15,1.1.7,17
CK Life,16,1.5843635112265764,1.3862943611198906,4.110873864173311,100,1,0.0,4,63,2018-08-02,2.0.0,20
Company Kitchen Inventory,5,1.595383112713776,1.3862943611198906,1.1939224684724346,1000,1,0.0,1,22,2015-07-16,2.38,13
CK Call NEW,7,1.580691164773252,0.0,1.6486586255873816,10,1,0.0,1,36,2017-04-26,3.8.8,7
Ck Coif,19,1.5743140345812823,0.0,3.1354942159291497,10,1,0.0,1,68,2016-04-30,1.0,8
CK Shop,30,1.592057425419408,2.639057329615259,2.2082744135228043,1000,1,0.0,1,109,2018-05-09,1.1,25
CK Active,16,1.577371420597969,0.0,2.3702437414678603,10,1,0.0,1,63,2018-02-27,3.0.6,13
USMLE CK Clinical Knowledge Flashcards 2018 Ed,12,1.5820643127982978,0.0,1.5260563034950494,5,1,0.0,1,39,2018-06-21,1.0,15
CL 2NE1 Wallpaper KPOP Fans HD,24,1.5885162945458395,2.0794415416798357,1.4816045409242156,100,1,0.0,1,81,2018-05-19,1.1.1,13
CL 2ne1 Wallpaper KPOP HD Best,24,1.5833800635690705,1.3862943611198906,1.4816045409242156,10,1,0.0,1,81,2018-07-09,1.1.1,13
FREE CHATS C.L.,7,1.6284397458289794,1.6094379124341003,1.4816045409242156,10,2,0.99,3,36,2018-02-12,11,15
CL 2ne1 Wallpaper KPOP UHD Fans,24,1.5782438289956335,0.6931471805599453,1.4816045409242156,10,1,0.0,1,81,2018-07-15,1.1.1,13
Cl-app!,29,1.5930232181710038,3.7376696182833684,0.29619069312920177,10000,1,0.0,1,103,2013-05-02,1.1.11,3
New CL 2ne1 Wallpaper KPOP live,24,1.5731075947818633,0.0,1.4816045409242156,1,1,0.0,1,81,2018-08-01,1.1.1,13
CL 2ne1 Wallpaper KPOP Fans All,24,1.5731075947818633,0.0,1.4816045409242156,1,1,0.0,1,81,2018-07-29,1.1.1,13
CL-Customer Care,16,1.5862017829207073,1.0986122886681096,2.0541237336955462,5,1,0.0,1,63,2018-06-14,1.3,15
MPS CL,30,1.5739261680949554,0.6931471805599453,1.4350845252893227,10,1,0.0,1,109,2018-05-24,1.0.3,15
Turnotronik CL,30,1.5739288067532433,0.6931471805599453,1.4586150226995167,10,1,0.0,1,109,2018-05-24,1.0.3,15
E2CR CL,19,1.5775906066318723,0.0,3.258096538021482,10,1,0.0,1,68,2017-06-30,1.0,17
Wallpapers Mercedes Benz CL,24,1.5768066406689158,1.0986122886681096,2.5649493574615367,100,1,0.0,4,81,2017-03-05,1.0,17
In to cm,30,1.568762890138251,0.0,1.1939224684724346,10,1,0.0,1,109,2018-04-05,1.1,15
CN TV Canal 3 - Cable Netword,12,1.5937714841695754,1.791759469228055,2.833213344056216,1000,1,0.0,1,52,2018-02-10,2.0,15
Wuwu & Co.,12,1.639205910985548,2.302585092994046,4.356708826689592,100,2,2.99,1,20,2017-03-22,2.49,17
Alex & Co Quiz,15,1.5894391101486813,2.302585092994046,1.7749523509116738,1000,1,0.0,1,113,2018-04-15,1.2,17
Co-Dependents Anonymous,19,1.5775128590478897,0.0,2.5649493574615367,500,1,0.0,1,68,2018-02-28,1.0.1,17
CO CASE Events,12,1.583067625872811,0.0,4.007333185232471,100,1,0.0,1,39,2018-01-30,1.3,17
"Speak quietly: Autism, CP",21,1.5883648461462012,1.9459101490553132,2.0794415416798357,1000,1,0.0,1,72,2016-07-30,5.0,10
CP-Care Mobile,12,1.5866220569585519,0.6931471805599453,2.833213344056216,10,1,0.0,1,39,2018-06-20,1,13
CP Connect 2.0,26,1.573170484574382,0.0,1.916922612182061,500,1,0.0,1,83,2017-08-17,3.9.4,15
CP Smart Check List,24,1.5797060423265503,0.6931471805599453,1.589235205116581,10,1,0.0,1,81,2017-08-14,0.0.1,17
CP Cloud,5,1.5979951777795596,1.3862943611198906,1.8562979903656263,100,1,0.0,1,22,2018-07-24,2.5,20
GO CP Evolution Calculator,12,1.5935910413043608,1.791759469228055,1.2237754316221157,100,1,0.0,1,52,2017-01-29,1.0,15
CP Parquet,19,1.5840042584522451,1.0986122886681096,0.7884573603642702,100,1,0.0,1,68,2016-05-11,1.0.2,13
C.P. CERVANTES (TOBARRA),28,1.570199156006169,0.0,1.7749523509116738,5,1,0.0,1,102,2018-07-24,8.2,15
Sporting CP Keyboard Theme,29,1.5974960613758917,3.828641396489095,1.840549633397487,5000,1,0.0,1,103,2017-10-24,1.0,13
Meu CalendÃ¡rio CP,30,1.5958095362306048,3.6375861597263857,2.0149030205422647,100,1,0.0,1,109,2018-08-05,1.55.4,15
CQ-Mobile,7,1.6006975473761043,2.3978952727983707,2.2082744135228043,1000,1,0.0,1,36,2016-11-28,5.5.0,13
CQ Key,30,1.5680153118382882,0.0,0.9932517730102834,100,1,0.0,1,109,2018-04-26,1.03,13
CQ-Alert,7,1.5932015842203802,1.3862943611198906,2.2082744135228043,500,1,0.0,1,36,2016-11-28,5.5.0,13
CQ SIGNAL PRO 5,13,1.5795973597179553,0.0,0.9555114450274365,10,1,0.0,1,61,2017-04-17,4.0,17
HR Team CQ Region Ed Qld,5,1.5858845510929342,0.0,1.62924053973028,500,1,0.0,1,22,2018-01-12,3.8,15
UFO-CQ,30,1.606388092207699,0.6931471805599453,0.20818853036546647,10,2,0.99,1,109,2016-07-04,,3
SHUTTLLS CQ - Connect Ride Go,31,1.5699218178848748,0.0,2.9444389791664403,5,1,0.0,1,111,2018-04-26,4.6.2100,19
CQ Ukraine,26,1.5739399392401976,0.0,2.312535423847214,10,1,0.0,1,83,2018-06-25,1.17.0,17
CQ Electrical Group,26,1.5739842917581204,0.0,2.70805020110221,1,1,0.0,1,83,2018-07-19,1.0.0,17
25WPM Amateur ham radio Koch CW Morse code trainer,30,1.6020217401603538,0.0,1.547562508716013,10,2,1.49,1,109,2018-05-18,2.0.3,5
Cypress College Library,4,1.5817353148926778,0.0,1.1314021114911006,100,1,0.0,1,19,2015-12-07,4.7.2,2
Create My App,5,1.5867055951249882,0.0,2.4849066497880004,10,1,0.0,1,22,2018-04-24,1.0.5,17
Global Shop,5,1.5851403635732844,0.0,1.4586150226995167,50,1,0.0,1,22,2018-02-23,1.1.0,13
QC,12,1.5882766446927001,1.6094379124341003,3.5553480614894135,100,1,0.0,1,84,2016-10-05,1.0,15
Servidor Privado CR y CoC - Royale Servers PRO,30,1.6328453704504358,4.02535169073515,1.667706820558076,100,2,1.99,1,109,2017-12-24,1.0.3,8
Chest Opener for CR - The Circle Game,12,1.6153235279675577,4.23410650459726,1.308332819650179,5000,1,0.0,1,52,2018-01-07,1.0.3,25
CR -Call Recorder,30,1.5814382669686875,1.6094379124341003,1.410986973710262,100,1,0.0,1,109,2017-09-19,2.0,17
CR Monitor,2,1.592121363794927,0.6931471805599453,1.33500106673234,5,1,0.0,1,13,2018-04-27,1.0,13
The ClubHouse CR,16,1.592087531912398,1.791759469228055,2.272125885509337,100,1,0.0,1,63,2018-07-09,4.2.2,17
Evolution Marketing CR,16,1.5979907661918509,2.70805020110221,0.832909122935104,1000,1,0.0,1,63,2018-03-30,3.0,15
CS,5,1.5999539822386355,1.791759469228055,2.2300144001592104,100,1,0.0,1,22,2015-08-13,Release 1.0,17
CS go bomb simulator,12,1.6369388157983844,2.0794415416798357,3.367295829986474,10,2,0.99,1,27,2018-05-21,1.01,17
GATE 21 years CS Papers(2011-2018 Solved),4,1.5925814069307185,0.6931471805599453,3.5553480614894135,50,1,0.0,1,19,2018-07-24,3.0,17
Philips IQon Spectral CT Fundamentals.,21,1.5834293635452594,1.0986122886681096,4.356708826689592,100,1,0.0,1,72,2017-09-21,1.0.0,13
Emergency Brain CT,21,1.6216768312141285,1.0986122886681096,2.995732273553991,10,2,0.99,1,72,2018-04-17,1.0.0,17
Trauma CT Head Rules,21,1.5837640568615563,1.0986122886681096,0.8754687373538999,100,1,0.0,1,72,2017-04-23,1.1,15
CT Head Basic Interpretation,12,1.586622053361884,0.6931471805599453,2.833213344056216,100,1,0.0,1,39,2018-06-11,1.0.1,13
POCKET BOOK CT ABDOMEN,21,1.5765288684319823,0.0,2.4849066497880004,100,1,0.0,1,72,2018-03-16,1.0,17
TUTORIAL CT SCAN CARDIAC,21,1.5809722551420284,0.6931471805599453,2.772588722239781,1000,1,0.0,1,72,2018-03-10,2.0,15
Simpli CT,30,1.5822837658943183,1.6094379124341003,2.4849066497880004,100,1,0.0,1,109,2017-11-30,1.0.2,19
CT CONNECT,26,1.582198955350334,1.0986122886681096,3.367295829986474,50,1,0.0,1,83,2017-08-08,8.2.1,17
CT Pulmonary Angiography,21,1.5749991118518545,0.0,1.7749523509116738,100,1,0.0,1,72,2018-03-24,1.0,13
Abdominal CT Sectional Walker,21,1.618350219378397,1.0986122886681096,3.1780538303479458,100,2,9.99,1,72,2016-07-08,1.1,13
CT and XR Dose Calculator,21,1.618044734228981,1.3862943611198906,0.09050461747270681,50,2,0.99,1,72,2014-01-22,2014.01,2
Chest CT Sectional Walker,21,1.6183352454613695,1.0986122886681096,3.044522437723423,100,2,9.99,1,72,2016-07-09,1.1,13
